0,N
qa	0.201104,sub-50020_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.514636,sub-50020_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.78836,sub-50020_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.28359,sub-50020_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.540744,sub-50020_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.395288,sub-50020_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.277564,sub-50020_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.355491,sub-50020_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.139389,sub-50020_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.021302,sub-50020_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-50020_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
number of tracts	7579,sub-50021_dwi.Cingulum_Frontal_Parietal_R.stat.txt	0
mean length(mm)	103.411,sub-50021_dwi.Cingulum_Frontal_Parietal_R.stat.txt	1
span(mm)	44.8597,sub-50021_dwi.Cingulum_Frontal_Parietal_R.stat.txt	2
curl	2.3052,sub-50021_dwi.Cingulum_Frontal_Parietal_R.stat.txt	3
elongation	8.05807,sub-50021_dwi.Cingulum_Frontal_Parietal_R.stat.txt	4
diameter(mm)	12.8332,sub-50021_dwi.Cingulum_Frontal_Parietal_R.stat.txt	5
volume(mm^3)	13375.9,sub-50021_dwi.Cingulum_Frontal_Parietal_R.stat.txt	6
trunk volume(mm^3)	12227.2,sub-50021_dwi.Cingulum_Frontal_Parietal_R.stat.txt	7
branch volume(mm^3)	1148.69,sub-50021_dwi.Cingulum_Frontal_Parietal_R.stat.txt	8
total surface area(mm^2)	27630.2,sub-50021_dwi.Cingulum_Frontal_Parietal_R.stat.txt	9
total radius of end regions(mm)	24.1539,sub-50021_dwi.Cingulum_Frontal_Parietal_R.stat.txt	10
total area of end regions(mm^2)	4143.31,sub-50021_dwi.Cingulum_Frontal_Parietal_R.stat.txt	11
irregularity	6.62728,sub-50021_dwi.Cingulum_Frontal_Parietal_R.stat.txt	12
area of end region 1(mm^2)	1990.87,sub-50021_dwi.Cingulum_Frontal_Parietal_R.stat.txt	13
radius of end region 1(mm)	11.709,sub-50021_dwi.Cingulum_Frontal_Parietal_R.stat.txt	14
irregularity of end region 1	0.216345,sub-50021_dwi.Cingulum_Frontal_Parietal_R.stat.txt	15
area of end region 2(mm^2)	2152.45,sub-50021_dwi.Cingulum_Frontal_Parietal_R.stat.txt	16
radius of end region 2(mm)	12.4449,sub-50021_dwi.Cingulum_Frontal_Parietal_R.stat.txt	17
irregularity of end region 2	0.226048,sub-50021_dwi.Cingulum_Frontal_Parietal_R.stat.txt	18
qa	0.222721,sub-50021_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.51898,sub-50021_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.77288,sub-50021_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.27178,sub-50021_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.52343,sub-50021_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.431337,sub-50021_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.303095,sub-50021_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.388093,sub-50021_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.152126,sub-50021_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.0232093,sub-50021_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-50021_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
number of tracts	6518,sub-50023_dwi.Cingulum_Frontal_Parietal_R.stat.txt	0
mean length(mm)	91.9168,sub-50023_dwi.Cingulum_Frontal_Parietal_R.stat.txt	1
span(mm)	39.5124,sub-50023_dwi.Cingulum_Frontal_Parietal_R.stat.txt	2
curl	2.32628,sub-50023_dwi.Cingulum_Frontal_Parietal_R.stat.txt	3
elongation	7.54082,sub-50023_dwi.Cingulum_Frontal_Parietal_R.stat.txt	4
diameter(mm)	12.1892,sub-50023_dwi.Cingulum_Frontal_Parietal_R.stat.txt	5
volume(mm^3)	10726,sub-50023_dwi.Cingulum_Frontal_Parietal_R.stat.txt	6
trunk volume(mm^3)	7620.72,sub-50023_dwi.Cingulum_Frontal_Parietal_R.stat.txt	7
branch volume(mm^3)	3105.28,sub-50023_dwi.Cingulum_Frontal_Parietal_R.stat.txt	8
total surface area(mm^2)	22098.3,sub-50023_dwi.Cingulum_Frontal_Parietal_R.stat.txt	9
total radius of end regions(mm)	21.4839,sub-50023_dwi.Cingulum_Frontal_Parietal_R.stat.txt	10
total area of end regions(mm^2)	2911.38,sub-50023_dwi.Cingulum_Frontal_Parietal_R.stat.txt	11
irregularity	6.27824,sub-50023_dwi.Cingulum_Frontal_Parietal_R.stat.txt	12
area of end region 1(mm^2)	1127.15,sub-50023_dwi.Cingulum_Frontal_Parietal_R.stat.txt	13
radius of end region 1(mm)	10.9331,sub-50023_dwi.Cingulum_Frontal_Parietal_R.stat.txt	14
irregularity of end region 1	0.333161,sub-50023_dwi.Cingulum_Frontal_Parietal_R.stat.txt	15
area of end region 2(mm^2)	1784.24,sub-50023_dwi.Cingulum_Frontal_Parietal_R.stat.txt	16
radius of end region 2(mm)	10.5508,sub-50023_dwi.Cingulum_Frontal_Parietal_R.stat.txt	17
irregularity of end region 2	0.196005,sub-50023_dwi.Cingulum_Frontal_Parietal_R.stat.txt	18
qa	0.143891,sub-50023_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.476158,sub-50023_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.770202,sub-50023_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.19295,sub-50023_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.558829,sub-50023_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.32121,sub-50023_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.222192,sub-50023_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.284563,sub-50023_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.111573,sub-50023_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.0170469,sub-50023_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-50023_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
number of tracts	5797,sub-50025_dwi.Cingulum_Frontal_Parietal_R.stat.txt	0
mean length(mm)	79.52,sub-50025_dwi.Cingulum_Frontal_Parietal_R.stat.txt	1
span(mm)	35.1805,sub-50025_dwi.Cingulum_Frontal_Parietal_R.stat.txt	2
curl	2.26034,sub-50025_dwi.Cingulum_Frontal_Parietal_R.stat.txt	3
elongation	5.93555,sub-50025_dwi.Cingulum_Frontal_Parietal_R.stat.txt	4
diameter(mm)	13.3972,sub-50025_dwi.Cingulum_Frontal_Parietal_R.stat.txt	5
volume(mm^3)	11209.8,sub-50025_dwi.Cingulum_Frontal_Parietal_R.stat.txt	6
trunk volume(mm^3)	6851.01,sub-50025_dwi.Cingulum_Frontal_Parietal_R.stat.txt	7
branch volume(mm^3)	4358.75,sub-50025_dwi.Cingulum_Frontal_Parietal_R.stat.txt	8
total surface area(mm^2)	24235.1,sub-50025_dwi.Cingulum_Frontal_Parietal_R.stat.txt	9
total radius of end regions(mm)	22.7652,sub-50025_dwi.Cingulum_Frontal_Parietal_R.stat.txt	10
total area of end regions(mm^2)	3057.3,sub-50025_dwi.Cingulum_Frontal_Parietal_R.stat.txt	11
irregularity	7.24108,sub-50025_dwi.Cingulum_Frontal_Parietal_R.stat.txt	12
area of end region 1(mm^2)	1323.98,sub-50025_dwi.Cingulum_Frontal_Parietal_R.stat.txt	13
radius of end region 1(mm)	10.831,sub-50025_dwi.Cingulum_Frontal_Parietal_R.stat.txt	14
irregularity of end region 1	0.278362,sub-50025_dwi.Cingulum_Frontal_Parietal_R.stat.txt	15
area of end region 2(mm^2)	1733.32,sub-50025_dwi.Cingulum_Frontal_Parietal_R.stat.txt	16
radius of end region 2(mm)	11.9341,sub-50025_dwi.Cingulum_Frontal_Parietal_R.stat.txt	17
irregularity of end region 2	0.258138,sub-50025_dwi.Cingulum_Frontal_Parietal_R.stat.txt	18
qa	0.103602,sub-50025_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.526522,sub-50025_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.785128,sub-50025_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.28543,sub-50025_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.534977,sub-50025_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.192869,sub-50025_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.137208,sub-50025_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.175701,sub-50025_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.0688791,sub-50025_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.0105149,sub-50025_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-50025_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
number of tracts	6699,sub-50027_dwi.Cingulum_Frontal_Parietal_R.stat.txt	0
mean length(mm)	89.9031,sub-50027_dwi.Cingulum_Frontal_Parietal_R.stat.txt	1
span(mm)	37.7093,sub-50027_dwi.Cingulum_Frontal_Parietal_R.stat.txt	2
curl	2.38411,sub-50027_dwi.Cingulum_Frontal_Parietal_R.stat.txt	3
elongation	6.6615,sub-50027_dwi.Cingulum_Frontal_Parietal_R.stat.txt	4
diameter(mm)	13.4959,sub-50027_dwi.Cingulum_Frontal_Parietal_R.stat.txt	5
volume(mm^3)	12860.8,sub-50027_dwi.Cingulum_Frontal_Parietal_R.stat.txt	6
trunk volume(mm^3)	11613.2,sub-50027_dwi.Cingulum_Frontal_Parietal_R.stat.txt	7
branch volume(mm^3)	1247.6,sub-50027_dwi.Cingulum_Frontal_Parietal_R.stat.txt	8
total surface area(mm^2)	25239.8,sub-50027_dwi.Cingulum_Frontal_Parietal_R.stat.txt	9
total radius of end regions(mm)	20.693,sub-50027_dwi.Cingulum_Frontal_Parietal_R.stat.txt	10
total area of end regions(mm^2)	3375.56,sub-50027_dwi.Cingulum_Frontal_Parietal_R.stat.txt	11
irregularity	6.62156,sub-50027_dwi.Cingulum_Frontal_Parietal_R.stat.txt	12
area of end region 1(mm^2)	1539.42,sub-50027_dwi.Cingulum_Frontal_Parietal_R.stat.txt	13
radius of end region 1(mm)	9.80603,sub-50027_dwi.Cingulum_Frontal_Parietal_R.stat.txt	14
irregularity of end region 1	0.196236,sub-50027_dwi.Cingulum_Frontal_Parietal_R.stat.txt	15
area of end region 2(mm^2)	1836.14,sub-50027_dwi.Cingulum_Frontal_Parietal_R.stat.txt	16
radius of end region 2(mm)	10.8869,sub-50027_dwi.Cingulum_Frontal_Parietal_R.stat.txt	17
irregularity of end region 2	0.202794,sub-50027_dwi.Cingulum_Frontal_Parietal_R.stat.txt	18
qa	0.278282,sub-50027_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.511281,sub-50027_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.753589,sub-50027_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.21658,sub-50027_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.522095,sub-50027_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.561646,sub-50027_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.394458,sub-50027_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.504942,sub-50027_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.197864,sub-50027_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.0301326,sub-50027_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-50027_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
number of tracts	5473,sub-50029_dwi.Cingulum_Frontal_Parietal_R.stat.txt	0
mean length(mm)	75.1982,sub-50029_dwi.Cingulum_Frontal_Parietal_R.stat.txt	1
span(mm)	33.0029,sub-50029_dwi.Cingulum_Frontal_Parietal_R.stat.txt	2
curl	2.27853,sub-50029_dwi.Cingulum_Frontal_Parietal_R.stat.txt	3
elongation	6.3205,sub-50029_dwi.Cingulum_Frontal_Parietal_R.stat.txt	4
diameter(mm)	11.8975,sub-50029_dwi.Cingulum_Frontal_Parietal_R.stat.txt	5
volume(mm^3)	8360.07,sub-50029_dwi.Cingulum_Frontal_Parietal_R.stat.txt	6
trunk volume(mm^3)	4856.23,sub-50029_dwi.Cingulum_Frontal_Parietal_R.stat.txt	7
branch volume(mm^3)	3503.85,sub-50029_dwi.Cingulum_Frontal_Parietal_R.stat.txt	8
total surface area(mm^2)	18340.8,sub-50029_dwi.Cingulum_Frontal_Parietal_R.stat.txt	9
total radius of end regions(mm)	21.5032,sub-50029_dwi.Cingulum_Frontal_Parietal_R.stat.txt	10
total area of end regions(mm^2)	2442.31,sub-50029_dwi.Cingulum_Frontal_Parietal_R.stat.txt	11
irregularity	6.52538,sub-50029_dwi.Cingulum_Frontal_Parietal_R.stat.txt	12
area of end region 1(mm^2)	1111.48,sub-50029_dwi.Cingulum_Frontal_Parietal_R.stat.txt	13
radius of end region 1(mm)	12.7839,sub-50029_dwi.Cingulum_Frontal_Parietal_R.stat.txt	14
irregularity of end region 1	0.461933,sub-50029_dwi.Cingulum_Frontal_Parietal_R.stat.txt	15
area of end region 2(mm^2)	1330.83,sub-50029_dwi.Cingulum_Frontal_Parietal_R.stat.txt	16
radius of end region 2(mm)	8.71929,sub-50029_dwi.Cingulum_Frontal_Parietal_R.stat.txt	17
irregularity of end region 2	0.179469,sub-50029_dwi.Cingulum_Frontal_Parietal_R.stat.txt	18
qa	0.161466,sub-50029_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.459167,sub-50029_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.780979,sub-50029_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.18918,sub-50029_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.576877,sub-50029_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.402135,sub-50029_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.272566,sub-50029_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.349239,sub-50029_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.137009,sub-50029_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.0209982,sub-50029_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-50029_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
number of tracts	6223,sub-50032_dwi.Cingulum_Frontal_Parietal_R.stat.txt	0
mean length(mm)	90.4965,sub-50032_dwi.Cingulum_Frontal_Parietal_R.stat.txt	1
span(mm)	40.2344,sub-50032_dwi.Cingulum_Frontal_Parietal_R.stat.txt	2
curl	2.24923,sub-50032_dwi.Cingulum_Frontal_Parietal_R.stat.txt	3
elongation	8.45847,sub-50032_dwi.Cingulum_Frontal_Parietal_R.stat.txt	4
diameter(mm)	10.6989,sub-50032_dwi.Cingulum_Frontal_Parietal_R.stat.txt	5
volume(mm^3)	8135.82,sub-50032_dwi.Cingulum_Frontal_Parietal_R.stat.txt	6
trunk volume(mm^3)	7833.22,sub-50032_dwi.Cingulum_Frontal_Parietal_R.stat.txt	7
branch volume(mm^3)	302.596,sub-50032_dwi.Cingulum_Frontal_Parietal_R.stat.txt	8
total surface area(mm^2)	15324.7,sub-50032_dwi.Cingulum_Frontal_Parietal_R.stat.txt	9
total radius of end regions(mm)	18.1981,sub-50032_dwi.Cingulum_Frontal_Parietal_R.stat.txt	10
total area of end regions(mm^2)	2785.06,sub-50032_dwi.Cingulum_Frontal_Parietal_R.stat.txt	11
irregularity	5.03814,sub-50032_dwi.Cingulum_Frontal_Parietal_R.stat.txt	12
area of end region 1(mm^2)	751.104,sub-50032_dwi.Cingulum_Frontal_Parietal_R.stat.txt	13
radius of end region 1(mm)	8.50141,sub-50032_dwi.Cingulum_Frontal_Parietal_R.stat.txt	14
irregularity of end region 1	0.302295,sub-50032_dwi.Cingulum_Frontal_Parietal_R.stat.txt	15
area of end region 2(mm^2)	2033.95,sub-50032_dwi.Cingulum_Frontal_Parietal_R.stat.txt	16
radius of end region 2(mm)	9.69668,sub-50032_dwi.Cingulum_Frontal_Parietal_R.stat.txt	17
irregularity of end region 2	0.14523,sub-50032_dwi.Cingulum_Frontal_Parietal_R.stat.txt	18
qa	0.0956799,sub-50032_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.515692,sub-50032_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.786763,sub-50032_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.29161,sub-50032_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.534338,sub-50032_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.19543,sub-50032_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.136692,sub-50032_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.174972,sub-50032_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.0685605,sub-50032_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.0104385,sub-50032_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-50032_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
number of tracts	6333,sub-50033_dwi.Cingulum_Frontal_Parietal_R.stat.txt	0
mean length(mm)	92.5175,sub-50033_dwi.Cingulum_Frontal_Parietal_R.stat.txt	1
span(mm)	39.235,sub-50033_dwi.Cingulum_Frontal_Parietal_R.stat.txt	2
curl	2.35804,sub-50033_dwi.Cingulum_Frontal_Parietal_R.stat.txt	3
elongation	7.29212,sub-50033_dwi.Cingulum_Frontal_Parietal_R.stat.txt	4
diameter(mm)	12.6873,sub-50033_dwi.Cingulum_Frontal_Parietal_R.stat.txt	5
volume(mm^3)	11696.5,sub-50033_dwi.Cingulum_Frontal_Parietal_R.stat.txt	6
trunk volume(mm^3)	5427.14,sub-50033_dwi.Cingulum_Frontal_Parietal_R.stat.txt	7
branch volume(mm^3)	6269.32,sub-50033_dwi.Cingulum_Frontal_Parietal_R.stat.txt	8
total surface area(mm^2)	23788.6,sub-50033_dwi.Cingulum_Frontal_Parietal_R.stat.txt	9
total radius of end regions(mm)	21.8929,sub-50033_dwi.Cingulum_Frontal_Parietal_R.stat.txt	10
total area of end regions(mm^2)	3126.83,sub-50033_dwi.Cingulum_Frontal_Parietal_R.stat.txt	11
irregularity	6.45095,sub-50033_dwi.Cingulum_Frontal_Parietal_R.stat.txt	12
area of end region 1(mm^2)	1544.32,sub-50033_dwi.Cingulum_Frontal_Parietal_R.stat.txt	13
radius of end region 1(mm)	10.6304,sub-50033_dwi.Cingulum_Frontal_Parietal_R.stat.txt	14
irregularity of end region 1	0.229886,sub-50033_dwi.Cingulum_Frontal_Parietal_R.stat.txt	15
area of end region 2(mm^2)	1582.51,sub-50033_dwi.Cingulum_Frontal_Parietal_R.stat.txt	16
radius of end region 2(mm)	11.2625,sub-50033_dwi.Cingulum_Frontal_Parietal_R.stat.txt	17
irregularity of end region 2	0.251811,sub-50033_dwi.Cingulum_Frontal_Parietal_R.stat.txt	18
qa	0.216715,sub-50033_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.538106,sub-50033_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.745734,sub-50033_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.24757,sub-50033_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.494818,sub-50033_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.408555,sub-50033_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.289037,sub-50033_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.369888,sub-50033_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.144892,sub-50033_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.0220228,sub-50033_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-50033_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
number of tracts	7032,sub-50034_dwi.Cingulum_Frontal_Parietal_R.stat.txt	0
mean length(mm)	82.563,sub-50034_dwi.Cingulum_Frontal_Parietal_R.stat.txt	1
span(mm)	35.9416,sub-50034_dwi.Cingulum_Frontal_Parietal_R.stat.txt	2
curl	2.29714,sub-50034_dwi.Cingulum_Frontal_Parietal_R.stat.txt	3
elongation	5.701,sub-50034_dwi.Cingulum_Frontal_Parietal_R.stat.txt	4
diameter(mm)	14.4822,sub-50034_dwi.Cingulum_Frontal_Parietal_R.stat.txt	5
volume(mm^3)	13600.2,sub-50034_dwi.Cingulum_Frontal_Parietal_R.stat.txt	6
trunk volume(mm^3)	10007.2,sub-50034_dwi.Cingulum_Frontal_Parietal_R.stat.txt	7
branch volume(mm^3)	3592.96,sub-50034_dwi.Cingulum_Frontal_Parietal_R.stat.txt	8
total surface area(mm^2)	25529.7,sub-50034_dwi.Cingulum_Frontal_Parietal_R.stat.txt	9
total radius of end regions(mm)	21.1097,sub-50034_dwi.Cingulum_Frontal_Parietal_R.stat.txt	10
total area of end regions(mm^2)	3615.48,sub-50034_dwi.Cingulum_Frontal_Parietal_R.stat.txt	11
irregularity	6.79635,sub-50034_dwi.Cingulum_Frontal_Parietal_R.stat.txt	12
area of end region 1(mm^2)	1419.95,sub-50034_dwi.Cingulum_Frontal_Parietal_R.stat.txt	13
radius of end region 1(mm)	10.5009,sub-50034_dwi.Cingulum_Frontal_Parietal_R.stat.txt	14
irregularity of end region 1	0.243965,sub-50034_dwi.Cingulum_Frontal_Parietal_R.stat.txt	15
area of end region 2(mm^2)	2195.53,sub-50034_dwi.Cingulum_Frontal_Parietal_R.stat.txt	16
radius of end region 2(mm)	10.6089,sub-50034_dwi.Cingulum_Frontal_Parietal_R.stat.txt	17
irregularity of end region 2	0.161045,sub-50034_dwi.Cingulum_Frontal_Parietal_R.stat.txt	18
qa	0.264898,sub-50034_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.517967,sub-50034_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.767214,sub-50034_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.24698,sub-50034_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.527329,sub-50034_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.533993,sub-50034_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.372489,sub-50034_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.477028,sub-50034_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.187025,sub-50034_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.0285664,sub-50034_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-50034_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
number of tracts	5535,sub-50035_dwi.Cingulum_Frontal_Parietal_R.stat.txt	0
mean length(mm)	71.0358,sub-50035_dwi.Cingulum_Frontal_Parietal_R.stat.txt	1
span(mm)	31.6454,sub-50035_dwi.Cingulum_Frontal_Parietal_R.stat.txt	2
curl	2.24474,sub-50035_dwi.Cingulum_Frontal_Parietal_R.stat.txt	3
elongation	5.20905,sub-50035_dwi.Cingulum_Frontal_Parietal_R.stat.txt	4
diameter(mm)	13.637,sub-50035_dwi.Cingulum_Frontal_Parietal_R.stat.txt	5
volume(mm^3)	10375.4,sub-50035_dwi.Cingulum_Frontal_Parietal_R.stat.txt	6
trunk volume(mm^3)	6910.74,sub-50035_dwi.Cingulum_Frontal_Parietal_R.stat.txt	7
branch volume(mm^3)	3464.68,sub-50035_dwi.Cingulum_Frontal_Parietal_R.stat.txt	8
total surface area(mm^2)	23714.1,sub-50035_dwi.Cingulum_Frontal_Parietal_R.stat.txt	9
total radius of end regions(mm)	20.8516,sub-50035_dwi.Cingulum_Frontal_Parietal_R.stat.txt	10
total area of end regions(mm^2)	2774.29,sub-50035_dwi.Cingulum_Frontal_Parietal_R.stat.txt	11
irregularity	7.79221,sub-50035_dwi.Cingulum_Frontal_Parietal_R.stat.txt	12
area of end region 1(mm^2)	1615.8,sub-50035_dwi.Cingulum_Frontal_Parietal_R.stat.txt	13
radius of end region 1(mm)	11.4504,sub-50035_dwi.Cingulum_Frontal_Parietal_R.stat.txt	14
irregularity of end region 1	0.254918,sub-50035_dwi.Cingulum_Frontal_Parietal_R.stat.txt	15
area of end region 2(mm^2)	1158.48,sub-50035_dwi.Cingulum_Frontal_Parietal_R.stat.txt	16
radius of end region 2(mm)	9.4012,sub-50035_dwi.Cingulum_Frontal_Parietal_R.stat.txt	17
irregularity of end region 2	0.239678,sub-50035_dwi.Cingulum_Frontal_Parietal_R.stat.txt	18
qa	0.222527,sub-50035_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.508387,sub-50035_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.763838,sub-50035_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.24374,sub-50035_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.523888,sub-50035_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.456527,sub-50035_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.318155,sub-50035_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.407299,sub-50035_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.159617,sub-50035_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.0243208,sub-50035_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-50035_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
number of tracts	8150,sub-50036_dwi.Cingulum_Frontal_Parietal_R.stat.txt	0
mean length(mm)	100.24,sub-50036_dwi.Cingulum_Frontal_Parietal_R.stat.txt	1
span(mm)	44.7536,sub-50036_dwi.Cingulum_Frontal_Parietal_R.stat.txt	2
curl	2.23982,sub-50036_dwi.Cingulum_Frontal_Parietal_R.stat.txt	3
elongation	7.72406,sub-50036_dwi.Cingulum_Frontal_Parietal_R.stat.txt	4
diameter(mm)	12.9776,sub-50036_dwi.Cingulum_Frontal_Parietal_R.stat.txt	5
volume(mm^3)	13259.4,sub-50036_dwi.Cingulum_Frontal_Parietal_R.stat.txt	6
trunk volume(mm^3)	11295,sub-50036_dwi.Cingulum_Frontal_Parietal_R.stat.txt	7
branch volume(mm^3)	1964.43,sub-50036_dwi.Cingulum_Frontal_Parietal_R.stat.txt	8
