0,N
total surface area(mm^2)	21458.9,sub-50021_dwi.Uncinate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	18.1827,sub-50021_dwi.Uncinate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	1768.57,sub-50021_dwi.Uncinate_Fasciculus_L.stat.txt	11
irregularity	8.07786,sub-50021_dwi.Uncinate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1111.48,sub-50021_dwi.Uncinate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	8.21359,sub-50021_dwi.Uncinate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.190684,sub-50021_dwi.Uncinate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	657.094,sub-50021_dwi.Uncinate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	9.96908,sub-50021_dwi.Uncinate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.475153,sub-50021_dwi.Uncinate_Fasciculus_L.stat.txt	18
qa	0.179925,sub-50021_dwi.Uncinate_Fasciculus_L.stat.txt	19
dti_fa	0.358157,sub-50021_dwi.Uncinate_Fasciculus_L.stat.txt	20
md	0.892007,sub-50021_dwi.Uncinate_Fasciculus_L.stat.txt	21
ad	1.22257,sub-50021_dwi.Uncinate_Fasciculus_L.stat.txt	22
rd	0.726727,sub-50021_dwi.Uncinate_Fasciculus_L.stat.txt	23
iso	0.620362,sub-50021_dwi.Uncinate_Fasciculus_L.stat.txt	24
rdi	0.3551,sub-50021_dwi.Uncinate_Fasciculus_L.stat.txt	25
nrdi02L	0.455983,sub-50021_dwi.Uncinate_Fasciculus_L.stat.txt	26
nrdi04L	0.179365,sub-50021_dwi.Uncinate_Fasciculus_L.stat.txt	27
nrdi06L	0.0279023,sub-50021_dwi.Uncinate_Fasciculus_L.stat.txt	28
,sub-50021_dwi.Uncinate_Fasciculus_L.stat.txt	29
number of tracts	5135,sub-50023_dwi.Uncinate_Fasciculus_L.stat.txt	0
mean length(mm)	70.1687,sub-50023_dwi.Uncinate_Fasciculus_L.stat.txt	1
span(mm)	12.5941,sub-50023_dwi.Uncinate_Fasciculus_L.stat.txt	2
curl	5.57157,sub-50023_dwi.Uncinate_Fasciculus_L.stat.txt	3
elongation	4.15876,sub-50023_dwi.Uncinate_Fasciculus_L.stat.txt	4
diameter(mm)	16.8725,sub-50023_dwi.Uncinate_Fasciculus_L.stat.txt	5
volume(mm^3)	15689,sub-50023_dwi.Uncinate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	9957.27,sub-50023_dwi.Uncinate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	5731.7,sub-50023_dwi.Uncinate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	25942,sub-50023_dwi.Uncinate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	20.205,sub-50023_dwi.Uncinate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	2771.35,sub-50023_dwi.Uncinate_Fasciculus_L.stat.txt	11
irregularity	6.97476,sub-50023_dwi.Uncinate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1680.44,sub-50023_dwi.Uncinate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	8.85121,sub-50023_dwi.Uncinate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.146465,sub-50023_dwi.Uncinate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	1090.91,sub-50023_dwi.Uncinate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	11.3537,sub-50023_dwi.Uncinate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.371226,sub-50023_dwi.Uncinate_Fasciculus_L.stat.txt	18
qa	0.110851,sub-50023_dwi.Uncinate_Fasciculus_L.stat.txt	19
dti_fa	0.353887,sub-50023_dwi.Uncinate_Fasciculus_L.stat.txt	20
md	0.90344,sub-50023_dwi.Uncinate_Fasciculus_L.stat.txt	21
ad	1.2202,sub-50023_dwi.Uncinate_Fasciculus_L.stat.txt	22
rd	0.745061,sub-50023_dwi.Uncinate_Fasciculus_L.stat.txt	23
iso	0.412188,sub-50023_dwi.Uncinate_Fasciculus_L.stat.txt	24
rdi	0.233687,sub-50023_dwi.Uncinate_Fasciculus_L.stat.txt	25
nrdi02L	0.300204,sub-50023_dwi.Uncinate_Fasciculus_L.stat.txt	26
nrdi04L	0.118146,sub-50023_dwi.Uncinate_Fasciculus_L.stat.txt	27
nrdi06L	0.0184244,sub-50023_dwi.Uncinate_Fasciculus_L.stat.txt	28
,sub-50023_dwi.Uncinate_Fasciculus_L.stat.txt	29
number of tracts	4088,sub-50025_dwi.Uncinate_Fasciculus_L.stat.txt	0
mean length(mm)	64.7714,sub-50025_dwi.Uncinate_Fasciculus_L.stat.txt	1
span(mm)	10.6541,sub-50025_dwi.Uncinate_Fasciculus_L.stat.txt	2
curl	6.07949,sub-50025_dwi.Uncinate_Fasciculus_L.stat.txt	3
elongation	4.08067,sub-50025_dwi.Uncinate_Fasciculus_L.stat.txt	4
diameter(mm)	15.8728,sub-50025_dwi.Uncinate_Fasciculus_L.stat.txt	5
volume(mm^3)	12816.8,sub-50025_dwi.Uncinate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	9999.38,sub-50025_dwi.Uncinate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	2817.37,sub-50025_dwi.Uncinate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	22083.6,sub-50025_dwi.Uncinate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	18.0248,sub-50025_dwi.Uncinate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	2118.17,sub-50025_dwi.Uncinate_Fasciculus_L.stat.txt	11
irregularity	6.8373,sub-50025_dwi.Uncinate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1155.54,sub-50025_dwi.Uncinate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	8.20669,sub-50025_dwi.Uncinate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.183105,sub-50025_dwi.Uncinate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	962.627,sub-50025_dwi.Uncinate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	9.8181,sub-50025_dwi.Uncinate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.314591,sub-50025_dwi.Uncinate_Fasciculus_L.stat.txt	18
qa	0.0819594,sub-50025_dwi.Uncinate_Fasciculus_L.stat.txt	19
dti_fa	0.351274,sub-50025_dwi.Uncinate_Fasciculus_L.stat.txt	20
md	0.976154,sub-50025_dwi.Uncinate_Fasciculus_L.stat.txt	21
ad	1.31376,sub-50025_dwi.Uncinate_Fasciculus_L.stat.txt	22
rd	0.807351,sub-50025_dwi.Uncinate_Fasciculus_L.stat.txt	23
iso	0.289451,sub-50025_dwi.Uncinate_Fasciculus_L.stat.txt	24
rdi	0.164482,sub-50025_dwi.Uncinate_Fasciculus_L.stat.txt	25
nrdi02L	0.211632,sub-50025_dwi.Uncinate_Fasciculus_L.stat.txt	26
nrdi04L	0.0834503,sub-50025_dwi.Uncinate_Fasciculus_L.stat.txt	27
nrdi06L	0.0131563,sub-50025_dwi.Uncinate_Fasciculus_L.stat.txt	28
,sub-50025_dwi.Uncinate_Fasciculus_L.stat.txt	29
number of tracts	3707,sub-50027_dwi.Uncinate_Fasciculus_L.stat.txt	0
mean length(mm)	66.8816,sub-50027_dwi.Uncinate_Fasciculus_L.stat.txt	1
span(mm)	12.2492,sub-50027_dwi.Uncinate_Fasciculus_L.stat.txt	2
curl	5.46009,sub-50027_dwi.Uncinate_Fasciculus_L.stat.txt	3
elongation	3.85198,sub-50027_dwi.Uncinate_Fasciculus_L.stat.txt	4
diameter(mm)	17.3629,sub-50027_dwi.Uncinate_Fasciculus_L.stat.txt	5
volume(mm^3)	15835.9,sub-50027_dwi.Uncinate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	7830.28,sub-50027_dwi.Uncinate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	8005.57,sub-50027_dwi.Uncinate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	26599.1,sub-50027_dwi.Uncinate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	22.8725,sub-50027_dwi.Uncinate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	2300.32,sub-50027_dwi.Uncinate_Fasciculus_L.stat.txt	11
irregularity	7.29101,sub-50027_dwi.Uncinate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1245.64,sub-50027_dwi.Uncinate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	10.1896,sub-50027_dwi.Uncinate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.261859,sub-50027_dwi.Uncinate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	1054.68,sub-50027_dwi.Uncinate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	12.6829,sub-50027_dwi.Uncinate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.479148,sub-50027_dwi.Uncinate_Fasciculus_L.stat.txt	18
qa	0.22572,sub-50027_dwi.Uncinate_Fasciculus_L.stat.txt	19
dti_fa	0.376104,sub-50027_dwi.Uncinate_Fasciculus_L.stat.txt	20
md	0.875972,sub-50027_dwi.Uncinate_Fasciculus_L.stat.txt	21
ad	1.22299,sub-50027_dwi.Uncinate_Fasciculus_L.stat.txt	22
rd	0.702462,sub-50027_dwi.Uncinate_Fasciculus_L.stat.txt	23
iso	0.810667,sub-50027_dwi.Uncinate_Fasciculus_L.stat.txt	24
rdi	0.459832,sub-50027_dwi.Uncinate_Fasciculus_L.stat.txt	25
nrdi02L	0.590531,sub-50027_dwi.Uncinate_Fasciculus_L.stat.txt	26
nrdi04L	0.232319,sub-50027_dwi.Uncinate_Fasciculus_L.stat.txt	27
nrdi06L	0.036161,sub-50027_dwi.Uncinate_Fasciculus_L.stat.txt	28
,sub-50027_dwi.Uncinate_Fasciculus_L.stat.txt	29
number of tracts	3214,sub-50029_dwi.Uncinate_Fasciculus_L.stat.txt	0
mean length(mm)	77.9569,sub-50029_dwi.Uncinate_Fasciculus_L.stat.txt	1
span(mm)	14.8578,sub-50029_dwi.Uncinate_Fasciculus_L.stat.txt	2
curl	5.24686,sub-50029_dwi.Uncinate_Fasciculus_L.stat.txt	3
elongation	5.83449,sub-50029_dwi.Uncinate_Fasciculus_L.stat.txt	4
diameter(mm)	13.3614,sub-50029_dwi.Uncinate_Fasciculus_L.stat.txt	5
volume(mm^3)	10930.7,sub-50029_dwi.Uncinate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	6772.67,sub-50029_dwi.Uncinate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	4158,sub-50029_dwi.Uncinate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	20390.5,sub-50029_dwi.Uncinate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	20.4979,sub-50029_dwi.Uncinate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	1408.2,sub-50029_dwi.Uncinate_Fasciculus_L.stat.txt	11
irregularity	6.2312,sub-50029_dwi.Uncinate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	731.519,sub-50029_dwi.Uncinate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	7.50942,sub-50029_dwi.Uncinate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.24218,sub-50029_dwi.Uncinate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	676.679,sub-50029_dwi.Uncinate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	12.9885,sub-50029_dwi.Uncinate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.783223,sub-50029_dwi.Uncinate_Fasciculus_L.stat.txt	18
qa	0.127846,sub-50029_dwi.Uncinate_Fasciculus_L.stat.txt	19
dti_fa	0.376667,sub-50029_dwi.Uncinate_Fasciculus_L.stat.txt	20
md	0.952256,sub-50029_dwi.Uncinate_Fasciculus_L.stat.txt	21
ad	1.30516,sub-50029_dwi.Uncinate_Fasciculus_L.stat.txt	22
rd	0.775802,sub-50029_dwi.Uncinate_Fasciculus_L.stat.txt	23
iso	0.435463,sub-50029_dwi.Uncinate_Fasciculus_L.stat.txt	24
rdi	0.248526,sub-50029_dwi.Uncinate_Fasciculus_L.stat.txt	25
nrdi02L	0.319871,sub-50029_dwi.Uncinate_Fasciculus_L.stat.txt	26
nrdi04L	0.126182,sub-50029_dwi.Uncinate_Fasciculus_L.stat.txt	27
nrdi06L	0.0199425,sub-50029_dwi.Uncinate_Fasciculus_L.stat.txt	28
,sub-50029_dwi.Uncinate_Fasciculus_L.stat.txt	29
number of tracts	3450,sub-50032_dwi.Uncinate_Fasciculus_L.stat.txt	0
mean length(mm)	78.2855,sub-50032_dwi.Uncinate_Fasciculus_L.stat.txt	1
span(mm)	12.8455,sub-50032_dwi.Uncinate_Fasciculus_L.stat.txt	2
curl	6.0944,sub-50032_dwi.Uncinate_Fasciculus_L.stat.txt	3
elongation	5.48118,sub-50032_dwi.Uncinate_Fasciculus_L.stat.txt	4
diameter(mm)	14.2826,sub-50032_dwi.Uncinate_Fasciculus_L.stat.txt	5
volume(mm^3)	12542.6,sub-50032_dwi.Uncinate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	996.902,sub-50032_dwi.Uncinate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	11545.7,sub-50032_dwi.Uncinate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	22541,sub-50032_dwi.Uncinate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	23.653,sub-50032_dwi.Uncinate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	1606.99,sub-50032_dwi.Uncinate_Fasciculus_L.stat.txt	11
irregularity	6.41703,sub-50032_dwi.Uncinate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	713.892,sub-50032_dwi.Uncinate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	10.4652,sub-50032_dwi.Uncinate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.481963,sub-50032_dwi.Uncinate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	893.099,sub-50032_dwi.Uncinate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	13.1877,sub-50032_dwi.Uncinate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.611774,sub-50032_dwi.Uncinate_Fasciculus_L.stat.txt	18
qa	0.0829816,sub-50032_dwi.Uncinate_Fasciculus_L.stat.txt	19
dti_fa	0.325769,sub-50032_dwi.Uncinate_Fasciculus_L.stat.txt	20
md	1.00307,sub-50032_dwi.Uncinate_Fasciculus_L.stat.txt	21
ad	1.31999,sub-50032_dwi.Uncinate_Fasciculus_L.stat.txt	22
rd	0.844609,sub-50032_dwi.Uncinate_Fasciculus_L.stat.txt	23
iso	0.317634,sub-50032_dwi.Uncinate_Fasciculus_L.stat.txt	24
rdi	0.179343,sub-50032_dwi.Uncinate_Fasciculus_L.stat.txt	25
nrdi02L	0.230767,sub-50032_dwi.Uncinate_Fasciculus_L.stat.txt	26
nrdi04L	0.0909991,sub-50032_dwi.Uncinate_Fasciculus_L.stat.txt	27
nrdi06L	0.0143434,sub-50032_dwi.Uncinate_Fasciculus_L.stat.txt	28
,sub-50032_dwi.Uncinate_Fasciculus_L.stat.txt	29
number of tracts	4403,sub-50033_dwi.Uncinate_Fasciculus_L.stat.txt	0
mean length(mm)	54.3743,sub-50033_dwi.Uncinate_Fasciculus_L.stat.txt	1
span(mm)	10.9447,sub-50033_dwi.Uncinate_Fasciculus_L.stat.txt	2
curl	4.96809,sub-50033_dwi.Uncinate_Fasciculus_L.stat.txt	3
elongation	3.2517,sub-50033_dwi.Uncinate_Fasciculus_L.stat.txt	4
diameter(mm)	16.7218,sub-50033_dwi.Uncinate_Fasciculus_L.stat.txt	5
volume(mm^3)	11941.3,sub-50033_dwi.Uncinate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	10600.7,sub-50033_dwi.Uncinate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	1340.63,sub-50033_dwi.Uncinate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	19146.8,sub-50033_dwi.Uncinate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	17.6216,sub-50033_dwi.Uncinate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	2434.48,sub-50033_dwi.Uncinate_Fasciculus_L.stat.txt	11
irregularity	6.70299,sub-50033_dwi.Uncinate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1450.31,sub-50033_dwi.Uncinate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	8.0425,sub-50033_dwi.Uncinate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.140111,sub-50033_dwi.Uncinate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	984.172,sub-50033_dwi.Uncinate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	9.57913,sub-50033_dwi.Uncinate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.292908,sub-50033_dwi.Uncinate_Fasciculus_L.stat.txt	18
qa	0.161363,sub-50033_dwi.Uncinate_Fasciculus_L.stat.txt	19
dti_fa	0.349596,sub-50033_dwi.Uncinate_Fasciculus_L.stat.txt	20
md	0.964125,sub-50033_dwi.Uncinate_Fasciculus_L.stat.txt	21
ad	1.29052,sub-50033_dwi.Uncinate_Fasciculus_L.stat.txt	22
rd	0.80093,sub-50033_dwi.Uncinate_Fasciculus_L.stat.txt	23
iso	0.615258,sub-50033_dwi.Uncinate_Fasciculus_L.stat.txt	24
rdi	0.346514,sub-50033_dwi.Uncinate_Fasciculus_L.stat.txt	25
nrdi02L	0.445762,sub-50033_dwi.Uncinate_Fasciculus_L.stat.txt	26
nrdi04L	0.175731,sub-50033_dwi.Uncinate_Fasciculus_L.stat.txt	27
nrdi06L	0.0276663,sub-50033_dwi.Uncinate_Fasciculus_L.stat.txt	28
,sub-50033_dwi.Uncinate_Fasciculus_L.stat.txt	29
number of tracts	3744,sub-50034_dwi.Uncinate_Fasciculus_L.stat.txt	0
mean length(mm)	68.6816,sub-50034_dwi.Uncinate_Fasciculus_L.stat.txt	1
span(mm)	6.61044,sub-50034_dwi.Uncinate_Fasciculus_L.stat.txt	2
curl	10.3899,sub-50034_dwi.Uncinate_Fasciculus_L.stat.txt	3
elongation	5.25093,sub-50034_dwi.Uncinate_Fasciculus_L.stat.txt	4
diameter(mm)	13.0799,sub-50034_dwi.Uncinate_Fasciculus_L.stat.txt	5
volume(mm^3)	9228.69,sub-50034_dwi.Uncinate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	6783.44,sub-50034_dwi.Uncinate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	2445.25,sub-50034_dwi.Uncinate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	17224.5,sub-50034_dwi.Uncinate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	16.1163,sub-50034_dwi.Uncinate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	1981.07,sub-50034_dwi.Uncinate_Fasciculus_L.stat.txt	11
irregularity	6.1031,sub-50034_dwi.Uncinate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	776.565,sub-50034_dwi.Uncinate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	8.14964,sub-50034_dwi.Uncinate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.268688,sub-50034_dwi.Uncinate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	1204.51,sub-50034_dwi.Uncinate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	7.96669,sub-50034_dwi.Uncinate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.165537,sub-50034_dwi.Uncinate_Fasciculus_L.stat.txt	18
qa	0.20377,sub-50034_dwi.Uncinate_Fasciculus_L.stat.txt	19
dti_fa	0.368495,sub-50034_dwi.Uncinate_Fasciculus_L.stat.txt	20
md	0.920943,sub-50034_dwi.Uncinate_Fasciculus_L.stat.txt	21
ad	1.2725,sub-50034_dwi.Uncinate_Fasciculus_L.stat.txt	22
rd	0.745165,sub-50034_dwi.Uncinate_Fasciculus_L.stat.txt	23
iso	0.68671,sub-50034_dwi.Uncinate_Fasciculus_L.stat.txt	24
rdi	0.392068,sub-50034_dwi.Uncinate_Fasciculus_L.stat.txt	25
nrdi02L	0.503616,sub-50034_dwi.Uncinate_Fasciculus_L.stat.txt	26
nrdi04L	0.198177,sub-50034_dwi.Uncinate_Fasciculus_L.stat.txt	27
nrdi06L	0.0308854,sub-50034_dwi.Uncinate_Fasciculus_L.stat.txt	28
,sub-50034_dwi.Uncinate_Fasciculus_L.stat.txt	29
number of tracts	3395,sub-50035_dwi.Uncinate_Fasciculus_L.stat.txt	0
mean length(mm)	57.5089,sub-50035_dwi.Uncinate_Fasciculus_L.stat.txt	1
span(mm)	10.6569,sub-50035_dwi.Uncinate_Fasciculus_L.stat.txt	2
curl	5.39641,sub-50035_dwi.Uncinate_Fasciculus_L.stat.txt	3
elongation	3.37373,sub-50035_dwi.Uncinate_Fasciculus_L.stat.txt	4
diameter(mm)	17.0461,sub-50035_dwi.Uncinate_Fasciculus_L.stat.txt	5
volume(mm^3)	13124.2,sub-50035_dwi.Uncinate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	7825.39,sub-50035_dwi.Uncinate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	5298.86,sub-50035_dwi.Uncinate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	22035.6,sub-50035_dwi.Uncinate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	19.0418,sub-50035_dwi.Uncinate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	2286.61,sub-50035_dwi.Uncinate_Fasciculus_L.stat.txt	11
irregularity	7.15511,sub-50035_dwi.Uncinate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1462.06,sub-50035_dwi.Uncinate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	8.42665,sub-50035_dwi.Uncinate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.152579,sub-50035_dwi.Uncinate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	824.55,sub-50035_dwi.Uncinate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	10.6152,sub-50035_dwi.Uncinate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.429327,sub-50035_dwi.Uncinate_Fasciculus_L.stat.txt	18
qa	0.179457,sub-50035_dwi.Uncinate_Fasciculus_L.stat.txt	19
dti_fa	0.364626,sub-50035_dwi.Uncinate_Fasciculus_L.stat.txt	20
md	0.910913,sub-50035_dwi.Uncinate_Fasciculus_L.stat.txt	21
ad	1.25339,sub-50035_dwi.Uncinate_Fasciculus_L.stat.txt	22
rd	0.739673,sub-50035_dwi.Uncinate_Fasciculus_L.stat.txt	23
iso	0.626931,sub-50035_dwi.Uncinate_Fasciculus_L.stat.txt	24
rdi	0.356648,sub-50035_dwi.Uncinate_Fasciculus_L.stat.txt	25
nrdi02L	0.458213,sub-50035_dwi.Uncinate_Fasciculus_L.stat.txt	26
nrdi04L	0.180359,sub-50035_dwi.Uncinate_Fasciculus_L.stat.txt	27
nrdi06L	0.0281603,sub-50035_dwi.Uncinate_Fasciculus_L.stat.txt	28
,sub-50035_dwi.Uncinate_Fasciculus_L.stat.txt	29
number of tracts	4347,sub-50036_dwi.Uncinate_Fasciculus_L.stat.txt	0
mean length(mm)	83.8475,sub-50036_dwi.Uncinate_Fasciculus_L.stat.txt	1
span(mm)	11.3362,sub-50036_dwi.Uncinate_Fasciculus_L.stat.txt	2
curl	7.39647,sub-50036_dwi.Uncinate_Fasciculus_L.stat.txt	3
elongation	5.21154,sub-50036_dwi.Uncinate_Fasciculus_L.stat.txt	4
diameter(mm)	16.0888,sub-50036_dwi.Uncinate_Fasciculus_L.stat.txt	5
volume(mm^3)	17046.2,sub-50036_dwi.Uncinate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	11905,sub-50036_dwi.Uncinate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	5141.19,sub-50036_dwi.Uncinate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	27037.8,sub-50036_dwi.Uncinate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	22.1835,sub-50036_dwi.Uncinate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	2458.96,sub-50036_dwi.Uncinate_Fasciculus_L.stat.txt	11
irregularity	6.37979,sub-50036_dwi.Uncinate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1486.54,sub-50036_dwi.Uncinate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	10.2184,sub-50036_dwi.Uncinate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.220668,sub-50036_dwi.Uncinate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	972.42,sub-50036_dwi.Uncinate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	11.9651,sub-50036_dwi.Uncinate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.462516,sub-50036_dwi.Uncinate_Fasciculus_L.stat.txt	18
qa	0.210844,sub-50036_dwi.Uncinate_Fasciculus_L.stat.txt	19
dti_fa	0.36344,sub-50036_dwi.Uncinate_Fasciculus_L.stat.txt	20
md	0.896769,sub-50036_dwi.Uncinate_Fasciculus_L.stat.txt	21
ad	1.24067,sub-50036_dwi.Uncinate_Fasciculus_L.stat.txt	22
rd	0.724818,sub-50036_dwi.Uncinate_Fasciculus_L.stat.txt	23
iso	0.713088,sub-50036_dwi.Uncinate_Fasciculus_L.stat.txt	24
rdi	0.408346,sub-50036_dwi.Uncinate_Fasciculus_L.stat.txt	25
nrdi02L	0.524347,sub-50036_dwi.Uncinate_Fasciculus_L.stat.txt	26
nrdi04L	0.206249,sub-50036_dwi.Uncinate_Fasciculus_L.stat.txt	27
nrdi06L	0.0320719,sub-50036_dwi.Uncinate_Fasciculus_L.stat.txt	28
,sub-50036_dwi.Uncinate_Fasciculus_L.stat.txt	29
number of tracts	3810,sub-50038_dwi.Uncinate_Fasciculus_L.stat.txt	0
mean length(mm)	61.3046,sub-50038_dwi.Uncinate_Fasciculus_L.stat.txt	1
span(mm)	16.3037,sub-50038_dwi.Uncinate_Fasciculus_L.stat.txt	2
curl	3.76017,sub-50038_dwi.Uncinate_Fasciculus_L.stat.txt	3
elongation	3.79817,sub-50038_dwi.Uncinate_Fasciculus_L.stat.txt	4
diameter(mm)	16.1406,sub-50038_dwi.Uncinate_Fasciculus_L.stat.txt	5
volume(mm^3)	12543.5,sub-50038_dwi.Uncinate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	6926.41,sub-50038_dwi.Uncinate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	5617.12,sub-50038_dwi.Uncinate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	21342.3,sub-50038_dwi.Uncinate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	20.9683,sub-50038_dwi.Uncinate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	1903.71,sub-50038_dwi.Uncinate_Fasciculus_L.stat.txt	11
irregularity	6.86563,sub-50038_dwi.Uncinate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1017.47,sub-50038_dwi.Uncinate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	8.75754,sub-50038_dwi.Uncinate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.236806,sub-50038_dwi.Uncinate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	886.244,sub-50038_dwi.Uncinate_Fasciculus_L.stat.txt	16
