0,N
total surface area(mm^2)	19934.1,sub-50021_dwi.Uncinate_Fasciculus_R.stat.txt	9
total radius of end regions(mm)	17.4312,sub-50021_dwi.Uncinate_Fasciculus_R.stat.txt	10
total area of end regions(mm^2)	2444.27,sub-50021_dwi.Uncinate_Fasciculus_R.stat.txt	11
irregularity	6.36976,sub-50021_dwi.Uncinate_Fasciculus_R.stat.txt	12
area of end region 1(mm^2)	1457.16,sub-50021_dwi.Uncinate_Fasciculus_R.stat.txt	13
radius of end region 1(mm)	7.48166,sub-50021_dwi.Uncinate_Fasciculus_R.stat.txt	14
irregularity of end region 1	0.120681,sub-50021_dwi.Uncinate_Fasciculus_R.stat.txt	15
area of end region 2(mm^2)	987.109,sub-50021_dwi.Uncinate_Fasciculus_R.stat.txt	16
radius of end region 2(mm)	9.94955,sub-50021_dwi.Uncinate_Fasciculus_R.stat.txt	17
irregularity of end region 2	0.315059,sub-50021_dwi.Uncinate_Fasciculus_R.stat.txt	18
qa	0.166999,sub-50021_dwi.Uncinate_Fasciculus_R.stat.txt	19
dti_fa	0.355004,sub-50021_dwi.Uncinate_Fasciculus_R.stat.txt	20
md	0.863364,sub-50021_dwi.Uncinate_Fasciculus_R.stat.txt	21
ad	1.19153,sub-50021_dwi.Uncinate_Fasciculus_R.stat.txt	22
rd	0.699283,sub-50021_dwi.Uncinate_Fasciculus_R.stat.txt	23
iso	0.607998,sub-50021_dwi.Uncinate_Fasciculus_R.stat.txt	24
rdi	0.344924,sub-50021_dwi.Uncinate_Fasciculus_R.stat.txt	25
nrdi02L	0.442611,sub-50021_dwi.Uncinate_Fasciculus_R.stat.txt	26
nrdi04L	0.173956,sub-50021_dwi.Uncinate_Fasciculus_R.stat.txt	27
nrdi06L	0.0269281,sub-50021_dwi.Uncinate_Fasciculus_R.stat.txt	28
,sub-50021_dwi.Uncinate_Fasciculus_R.stat.txt	29
number of tracts	4133,sub-50023_dwi.Uncinate_Fasciculus_R.stat.txt	0
mean length(mm)	67.5933,sub-50023_dwi.Uncinate_Fasciculus_R.stat.txt	1
span(mm)	10.8622,sub-50023_dwi.Uncinate_Fasciculus_R.stat.txt	2
curl	6.22281,sub-50023_dwi.Uncinate_Fasciculus_R.stat.txt	3
elongation	4.26191,sub-50023_dwi.Uncinate_Fasciculus_R.stat.txt	4
diameter(mm)	15.8599,sub-50023_dwi.Uncinate_Fasciculus_R.stat.txt	5
volume(mm^3)	13353.4,sub-50023_dwi.Uncinate_Fasciculus_R.stat.txt	6
trunk volume(mm^3)	11226.4,sub-50023_dwi.Uncinate_Fasciculus_R.stat.txt	7
branch volume(mm^3)	2126.99,sub-50023_dwi.Uncinate_Fasciculus_R.stat.txt	8
total surface area(mm^2)	21673.3,sub-50023_dwi.Uncinate_Fasciculus_R.stat.txt	9
total radius of end regions(mm)	18.8883,sub-50023_dwi.Uncinate_Fasciculus_R.stat.txt	10
total area of end regions(mm^2)	2414.89,sub-50023_dwi.Uncinate_Fasciculus_R.stat.txt	11
irregularity	6.43536,sub-50023_dwi.Uncinate_Fasciculus_R.stat.txt	12
area of end region 1(mm^2)	1022.36,sub-50023_dwi.Uncinate_Fasciculus_R.stat.txt	13
radius of end region 1(mm)	9.78259,sub-50023_dwi.Uncinate_Fasciculus_R.stat.txt	14
irregularity of end region 1	0.294071,sub-50023_dwi.Uncinate_Fasciculus_R.stat.txt	15
area of end region 2(mm^2)	1392.53,sub-50023_dwi.Uncinate_Fasciculus_R.stat.txt	16
radius of end region 2(mm)	9.10569,sub-50023_dwi.Uncinate_Fasciculus_R.stat.txt	17
irregularity of end region 2	0.187056,sub-50023_dwi.Uncinate_Fasciculus_R.stat.txt	18
qa	0.117574,sub-50023_dwi.Uncinate_Fasciculus_R.stat.txt	19
dti_fa	0.387299,sub-50023_dwi.Uncinate_Fasciculus_R.stat.txt	20
md	0.878622,sub-50023_dwi.Uncinate_Fasciculus_R.stat.txt	21
ad	1.23089,sub-50023_dwi.Uncinate_Fasciculus_R.stat.txt	22
rd	0.702489,sub-50023_dwi.Uncinate_Fasciculus_R.stat.txt	23
iso	0.40327,sub-50023_dwi.Uncinate_Fasciculus_R.stat.txt	24
rdi	0.230172,sub-50023_dwi.Uncinate_Fasciculus_R.stat.txt	25
nrdi02L	0.295521,sub-50023_dwi.Uncinate_Fasciculus_R.stat.txt	26
nrdi04L	0.116223,sub-50023_dwi.Uncinate_Fasciculus_R.stat.txt	27
nrdi06L	0.0180562,sub-50023_dwi.Uncinate_Fasciculus_R.stat.txt	28
,sub-50023_dwi.Uncinate_Fasciculus_R.stat.txt	29
number of tracts	4615,sub-50025_dwi.Uncinate_Fasciculus_R.stat.txt	0
mean length(mm)	70.1827,sub-50025_dwi.Uncinate_Fasciculus_R.stat.txt	1
span(mm)	7.61068,sub-50025_dwi.Uncinate_Fasciculus_R.stat.txt	2
curl	9.2216,sub-50025_dwi.Uncinate_Fasciculus_R.stat.txt	3
elongation	4.45427,sub-50025_dwi.Uncinate_Fasciculus_R.stat.txt	4
diameter(mm)	15.7563,sub-50025_dwi.Uncinate_Fasciculus_R.stat.txt	5
volume(mm^3)	13684.4,sub-50025_dwi.Uncinate_Fasciculus_R.stat.txt	6
trunk volume(mm^3)	13124.2,sub-50025_dwi.Uncinate_Fasciculus_R.stat.txt	7
branch volume(mm^3)	560.146,sub-50025_dwi.Uncinate_Fasciculus_R.stat.txt	8
total surface area(mm^2)	20806.7,sub-50025_dwi.Uncinate_Fasciculus_R.stat.txt	9
total radius of end regions(mm)	16.7702,sub-50025_dwi.Uncinate_Fasciculus_R.stat.txt	10
total area of end regions(mm^2)	2476.59,sub-50025_dwi.Uncinate_Fasciculus_R.stat.txt	11
irregularity	5.98921,sub-50025_dwi.Uncinate_Fasciculus_R.stat.txt	12
area of end region 1(mm^2)	1087.97,sub-50025_dwi.Uncinate_Fasciculus_R.stat.txt	13
radius of end region 1(mm)	8.94588,sub-50025_dwi.Uncinate_Fasciculus_R.stat.txt	14
irregularity of end region 1	0.231088,sub-50025_dwi.Uncinate_Fasciculus_R.stat.txt	15
area of end region 2(mm^2)	1388.61,sub-50025_dwi.Uncinate_Fasciculus_R.stat.txt	16
radius of end region 2(mm)	7.82431,sub-50025_dwi.Uncinate_Fasciculus_R.stat.txt	17
irregularity of end region 2	0.138504,sub-50025_dwi.Uncinate_Fasciculus_R.stat.txt	18
qa	0.080614,sub-50025_dwi.Uncinate_Fasciculus_R.stat.txt	19
dti_fa	0.367108,sub-50025_dwi.Uncinate_Fasciculus_R.stat.txt	20
md	0.908762,sub-50025_dwi.Uncinate_Fasciculus_R.stat.txt	21
ad	1.2554,sub-50025_dwi.Uncinate_Fasciculus_R.stat.txt	22
rd	0.73544,sub-50025_dwi.Uncinate_Fasciculus_R.stat.txt	23
iso	0.276007,sub-50025_dwi.Uncinate_Fasciculus_R.stat.txt	24
rdi	0.157639,sub-50025_dwi.Uncinate_Fasciculus_R.stat.txt	25
nrdi02L	0.20247,sub-50025_dwi.Uncinate_Fasciculus_R.stat.txt	26
nrdi04L	0.0796644,sub-50025_dwi.Uncinate_Fasciculus_R.stat.txt	27
nrdi06L	0.012409,sub-50025_dwi.Uncinate_Fasciculus_R.stat.txt	28
,sub-50025_dwi.Uncinate_Fasciculus_R.stat.txt	29
number of tracts	4290,sub-50027_dwi.Uncinate_Fasciculus_R.stat.txt	0
mean length(mm)	66.1604,sub-50027_dwi.Uncinate_Fasciculus_R.stat.txt	1
span(mm)	12.0275,sub-50027_dwi.Uncinate_Fasciculus_R.stat.txt	2
curl	5.50076,sub-50027_dwi.Uncinate_Fasciculus_R.stat.txt	3
elongation	3.87764,sub-50027_dwi.Uncinate_Fasciculus_R.stat.txt	4
diameter(mm)	17.062,sub-50027_dwi.Uncinate_Fasciculus_R.stat.txt	5
volume(mm^3)	15126.9,sub-50027_dwi.Uncinate_Fasciculus_R.stat.txt	6
trunk volume(mm^3)	11461.4,sub-50027_dwi.Uncinate_Fasciculus_R.stat.txt	7
branch volume(mm^3)	3665.43,sub-50027_dwi.Uncinate_Fasciculus_R.stat.txt	8
total surface area(mm^2)	23069.8,sub-50027_dwi.Uncinate_Fasciculus_R.stat.txt	9
total radius of end regions(mm)	21.2709,sub-50027_dwi.Uncinate_Fasciculus_R.stat.txt	10
total area of end regions(mm^2)	2745.89,sub-50027_dwi.Uncinate_Fasciculus_R.stat.txt	11
irregularity	6.50526,sub-50027_dwi.Uncinate_Fasciculus_R.stat.txt	12
area of end region 1(mm^2)	1550.19,sub-50027_dwi.Uncinate_Fasciculus_R.stat.txt	13
radius of end region 1(mm)	9.43688,sub-50027_dwi.Uncinate_Fasciculus_R.stat.txt	14
irregularity of end region 1	0.180477,sub-50027_dwi.Uncinate_Fasciculus_R.stat.txt	15
area of end region 2(mm^2)	1195.69,sub-50027_dwi.Uncinate_Fasciculus_R.stat.txt	16
radius of end region 2(mm)	11.8341,sub-50027_dwi.Uncinate_Fasciculus_R.stat.txt	17
irregularity of end region 2	0.367957,sub-50027_dwi.Uncinate_Fasciculus_R.stat.txt	18
qa	0.21946,sub-50027_dwi.Uncinate_Fasciculus_R.stat.txt	19
dti_fa	0.377728,sub-50027_dwi.Uncinate_Fasciculus_R.stat.txt	20
md	0.874027,sub-50027_dwi.Uncinate_Fasciculus_R.stat.txt	21
ad	1.22658,sub-50027_dwi.Uncinate_Fasciculus_R.stat.txt	22
rd	0.697751,sub-50027_dwi.Uncinate_Fasciculus_R.stat.txt	23
iso	0.771547,sub-50027_dwi.Uncinate_Fasciculus_R.stat.txt	24
rdi	0.438627,sub-50027_dwi.Uncinate_Fasciculus_R.stat.txt	25
nrdi02L	0.563192,sub-50027_dwi.Uncinate_Fasciculus_R.stat.txt	26
nrdi04L	0.22151,sub-50027_dwi.Uncinate_Fasciculus_R.stat.txt	27
nrdi06L	0.0344298,sub-50027_dwi.Uncinate_Fasciculus_R.stat.txt	28
,sub-50027_dwi.Uncinate_Fasciculus_R.stat.txt	29
number of tracts	3500,sub-50029_dwi.Uncinate_Fasciculus_R.stat.txt	0
mean length(mm)	75.3757,sub-50029_dwi.Uncinate_Fasciculus_R.stat.txt	1
span(mm)	10.2487,sub-50029_dwi.Uncinate_Fasciculus_R.stat.txt	2
curl	7.35466,sub-50029_dwi.Uncinate_Fasciculus_R.stat.txt	3
elongation	4.73985,sub-50029_dwi.Uncinate_Fasciculus_R.stat.txt	4
diameter(mm)	15.9026,sub-50029_dwi.Uncinate_Fasciculus_R.stat.txt	5
volume(mm^3)	14971.2,sub-50029_dwi.Uncinate_Fasciculus_R.stat.txt	6
trunk volume(mm^3)	7822.45,sub-50029_dwi.Uncinate_Fasciculus_R.stat.txt	7
branch volume(mm^3)	7148.71,sub-50029_dwi.Uncinate_Fasciculus_R.stat.txt	8
total surface area(mm^2)	25082.2,sub-50029_dwi.Uncinate_Fasciculus_R.stat.txt	9
total radius of end regions(mm)	22.1319,sub-50029_dwi.Uncinate_Fasciculus_R.stat.txt	10
total area of end regions(mm^2)	1657.91,sub-50029_dwi.Uncinate_Fasciculus_R.stat.txt	11
irregularity	6.66065,sub-50029_dwi.Uncinate_Fasciculus_R.stat.txt	12
area of end region 1(mm^2)	710.954,sub-50029_dwi.Uncinate_Fasciculus_R.stat.txt	13
radius of end region 1(mm)	11.6018,sub-50029_dwi.Uncinate_Fasciculus_R.stat.txt	14
irregularity of end region 1	0.59478,sub-50029_dwi.Uncinate_Fasciculus_R.stat.txt	15
area of end region 2(mm^2)	946.959,sub-50029_dwi.Uncinate_Fasciculus_R.stat.txt	16
radius of end region 2(mm)	10.5302,sub-50029_dwi.Uncinate_Fasciculus_R.stat.txt	17
irregularity of end region 2	0.367866,sub-50029_dwi.Uncinate_Fasciculus_R.stat.txt	18
qa	0.129447,sub-50029_dwi.Uncinate_Fasciculus_R.stat.txt	19
dti_fa	0.373114,sub-50029_dwi.Uncinate_Fasciculus_R.stat.txt	20
md	0.981438,sub-50029_dwi.Uncinate_Fasciculus_R.stat.txt	21
ad	1.35205,sub-50029_dwi.Uncinate_Fasciculus_R.stat.txt	22
rd	0.796132,sub-50029_dwi.Uncinate_Fasciculus_R.stat.txt	23
iso	0.451429,sub-50029_dwi.Uncinate_Fasciculus_R.stat.txt	24
rdi	0.256405,sub-50029_dwi.Uncinate_Fasciculus_R.stat.txt	25
nrdi02L	0.330165,sub-50029_dwi.Uncinate_Fasciculus_R.stat.txt	26
nrdi04L	0.130326,sub-50029_dwi.Uncinate_Fasciculus_R.stat.txt	27
nrdi06L	0.020693,sub-50029_dwi.Uncinate_Fasciculus_R.stat.txt	28
,sub-50029_dwi.Uncinate_Fasciculus_R.stat.txt	29
number of tracts	2745,sub-50032_dwi.Uncinate_Fasciculus_R.stat.txt	0
mean length(mm)	67.7826,sub-50032_dwi.Uncinate_Fasciculus_R.stat.txt	1
span(mm)	12.335,sub-50032_dwi.Uncinate_Fasciculus_R.stat.txt	2
curl	5.49515,sub-50032_dwi.Uncinate_Fasciculus_R.stat.txt	3
elongation	5.81206,sub-50032_dwi.Uncinate_Fasciculus_R.stat.txt	4
diameter(mm)	11.6624,sub-50032_dwi.Uncinate_Fasciculus_R.stat.txt	5
volume(mm^3)	7240.76,sub-50032_dwi.Uncinate_Fasciculus_R.stat.txt	6
trunk volume(mm^3)	6420.13,sub-50032_dwi.Uncinate_Fasciculus_R.stat.txt	7
branch volume(mm^3)	820.633,sub-50032_dwi.Uncinate_Fasciculus_R.stat.txt	8
total surface area(mm^2)	12107.8,sub-50032_dwi.Uncinate_Fasciculus_R.stat.txt	9
total radius of end regions(mm)	11.973,sub-50032_dwi.Uncinate_Fasciculus_R.stat.txt	10
total area of end regions(mm^2)	1020.4,sub-50032_dwi.Uncinate_Fasciculus_R.stat.txt	11
irregularity	4.87537,sub-50032_dwi.Uncinate_Fasciculus_R.stat.txt	12
area of end region 1(mm^2)	209.565,sub-50032_dwi.Uncinate_Fasciculus_R.stat.txt	13
radius of end region 1(mm)	5.19975,sub-50032_dwi.Uncinate_Fasciculus_R.stat.txt	14
irregularity of end region 1	0.405319,sub-50032_dwi.Uncinate_Fasciculus_R.stat.txt	15
area of end region 2(mm^2)	810.84,sub-50032_dwi.Uncinate_Fasciculus_R.stat.txt	16
radius of end region 2(mm)	6.77327,sub-50032_dwi.Uncinate_Fasciculus_R.stat.txt	17
irregularity of end region 2	0.177751,sub-50032_dwi.Uncinate_Fasciculus_R.stat.txt	18
qa	0.101646,sub-50032_dwi.Uncinate_Fasciculus_R.stat.txt	19
dti_fa	0.399342,sub-50032_dwi.Uncinate_Fasciculus_R.stat.txt	20
md	0.984076,sub-50032_dwi.Uncinate_Fasciculus_R.stat.txt	21
ad	1.41966,sub-50032_dwi.Uncinate_Fasciculus_R.stat.txt	22
rd	0.766286,sub-50032_dwi.Uncinate_Fasciculus_R.stat.txt	23
iso	0.286647,sub-50032_dwi.Uncinate_Fasciculus_R.stat.txt	24
rdi	0.16707,sub-50032_dwi.Uncinate_Fasciculus_R.stat.txt	25
nrdi02L	0.214808,sub-50032_dwi.Uncinate_Fasciculus_R.stat.txt	26
nrdi04L	0.0846271,sub-50032_dwi.Uncinate_Fasciculus_R.stat.txt	27
nrdi06L	0.0132731,sub-50032_dwi.Uncinate_Fasciculus_R.stat.txt	28
,sub-50032_dwi.Uncinate_Fasciculus_R.stat.txt	29
number of tracts	4291,sub-50033_dwi.Uncinate_Fasciculus_R.stat.txt	0
mean length(mm)	55.7485,sub-50033_dwi.Uncinate_Fasciculus_R.stat.txt	1
span(mm)	12.6256,sub-50033_dwi.Uncinate_Fasciculus_R.stat.txt	2
curl	4.41552,sub-50033_dwi.Uncinate_Fasciculus_R.stat.txt	3
elongation	3.45469,sub-50033_dwi.Uncinate_Fasciculus_R.stat.txt	4
diameter(mm)	16.137,sub-50033_dwi.Uncinate_Fasciculus_R.stat.txt	5
volume(mm^3)	11401.7,sub-50033_dwi.Uncinate_Fasciculus_R.stat.txt	6
trunk volume(mm^3)	8030.06,sub-50033_dwi.Uncinate_Fasciculus_R.stat.txt	7
branch volume(mm^3)	3371.64,sub-50033_dwi.Uncinate_Fasciculus_R.stat.txt	8
total surface area(mm^2)	18411.4,sub-50033_dwi.Uncinate_Fasciculus_R.stat.txt	9
total radius of end regions(mm)	19.0396,sub-50033_dwi.Uncinate_Fasciculus_R.stat.txt	10
total area of end regions(mm^2)	2125.03,sub-50033_dwi.Uncinate_Fasciculus_R.stat.txt	11
irregularity	6.51447,sub-50033_dwi.Uncinate_Fasciculus_R.stat.txt	12
area of end region 1(mm^2)	583.648,sub-50033_dwi.Uncinate_Fasciculus_R.stat.txt	13
radius of end region 1(mm)	8.42778,sub-50033_dwi.Uncinate_Fasciculus_R.stat.txt	14
irregularity of end region 1	0.382319,sub-50033_dwi.Uncinate_Fasciculus_R.stat.txt	15
area of end region 2(mm^2)	1541.38,sub-50033_dwi.Uncinate_Fasciculus_R.stat.txt	16
radius of end region 2(mm)	10.6118,sub-50033_dwi.Uncinate_Fasciculus_R.stat.txt	17
irregularity of end region 2	0.229519,sub-50033_dwi.Uncinate_Fasciculus_R.stat.txt	18
qa	0.169657,sub-50033_dwi.Uncinate_Fasciculus_R.stat.txt	19
dti_fa	0.372921,sub-50033_dwi.Uncinate_Fasciculus_R.stat.txt	20
md	0.905599,sub-50033_dwi.Uncinate_Fasciculus_R.stat.txt	21
ad	1.25894,sub-50033_dwi.Uncinate_Fasciculus_R.stat.txt	22
rd	0.728929,sub-50033_dwi.Uncinate_Fasciculus_R.stat.txt	23
iso	0.591789,sub-50033_dwi.Uncinate_Fasciculus_R.stat.txt	24
rdi	0.336249,sub-50033_dwi.Uncinate_Fasciculus_R.stat.txt	25
nrdi02L	0.431831,sub-50033_dwi.Uncinate_Fasciculus_R.stat.txt	26
nrdi04L	0.169889,sub-50033_dwi.Uncinate_Fasciculus_R.stat.txt	27
nrdi06L	0.0264447,sub-50033_dwi.Uncinate_Fasciculus_R.stat.txt	28
,sub-50033_dwi.Uncinate_Fasciculus_R.stat.txt	29
number of tracts	4523,sub-50034_dwi.Uncinate_Fasciculus_R.stat.txt	0
mean length(mm)	61.4729,sub-50034_dwi.Uncinate_Fasciculus_R.stat.txt	1
span(mm)	9.67663,sub-50034_dwi.Uncinate_Fasciculus_R.stat.txt	2
curl	6.35272,sub-50034_dwi.Uncinate_Fasciculus_R.stat.txt	3
elongation	3.76176,sub-50034_dwi.Uncinate_Fasciculus_R.stat.txt	4
diameter(mm)	16.3415,sub-50034_dwi.Uncinate_Fasciculus_R.stat.txt	5
volume(mm^3)	12893.1,sub-50034_dwi.Uncinate_Fasciculus_R.stat.txt	6
trunk volume(mm^3)	10889.5,sub-50034_dwi.Uncinate_Fasciculus_R.stat.txt	7
branch volume(mm^3)	2003.6,sub-50034_dwi.Uncinate_Fasciculus_R.stat.txt	8
total surface area(mm^2)	21548,sub-50034_dwi.Uncinate_Fasciculus_R.stat.txt	9
total radius of end regions(mm)	20.3647,sub-50034_dwi.Uncinate_Fasciculus_R.stat.txt	10
total area of end regions(mm^2)	2682.23,sub-50034_dwi.Uncinate_Fasciculus_R.stat.txt	11
irregularity	6.82779,sub-50034_dwi.Uncinate_Fasciculus_R.stat.txt	12
area of end region 1(mm^2)	1016.49,sub-50034_dwi.Uncinate_Fasciculus_R.stat.txt	13
radius of end region 1(mm)	11.0145,sub-50034_dwi.Uncinate_Fasciculus_R.stat.txt	14
irregularity of end region 1	0.374952,sub-50034_dwi.Uncinate_Fasciculus_R.stat.txt	15
area of end region 2(mm^2)	1665.75,sub-50034_dwi.Uncinate_Fasciculus_R.stat.txt	16
radius of end region 2(mm)	9.35023,sub-50034_dwi.Uncinate_Fasciculus_R.stat.txt	17
irregularity of end region 2	0.164887,sub-50034_dwi.Uncinate_Fasciculus_R.stat.txt	18
qa	0.197756,sub-50034_dwi.Uncinate_Fasciculus_R.stat.txt	19
dti_fa	0.363787,sub-50034_dwi.Uncinate_Fasciculus_R.stat.txt	20
md	0.921236,sub-50034_dwi.Uncinate_Fasciculus_R.stat.txt	21
ad	1.26983,sub-50034_dwi.Uncinate_Fasciculus_R.stat.txt	22
rd	0.746941,sub-50034_dwi.Uncinate_Fasciculus_R.stat.txt	23
iso	0.674235,sub-50034_dwi.Uncinate_Fasciculus_R.stat.txt	24
rdi	0.383667,sub-50034_dwi.Uncinate_Fasciculus_R.stat.txt	25
nrdi02L	0.492965,sub-50034_dwi.Uncinate_Fasciculus_R.stat.txt	26
nrdi04L	0.194056,sub-50034_dwi.Uncinate_Fasciculus_R.stat.txt	27
nrdi06L	0.0303126,sub-50034_dwi.Uncinate_Fasciculus_R.stat.txt	28
,sub-50034_dwi.Uncinate_Fasciculus_R.stat.txt	29
number of tracts	3658,sub-50035_dwi.Uncinate_Fasciculus_R.stat.txt	0
mean length(mm)	64.7594,sub-50035_dwi.Uncinate_Fasciculus_R.stat.txt	1
span(mm)	11.4145,sub-50035_dwi.Uncinate_Fasciculus_R.stat.txt	2
curl	5.67342,sub-50035_dwi.Uncinate_Fasciculus_R.stat.txt	3
elongation	4.55484,sub-50035_dwi.Uncinate_Fasciculus_R.stat.txt	4
diameter(mm)	14.2177,sub-50035_dwi.Uncinate_Fasciculus_R.stat.txt	5
volume(mm^3)	10281.4,sub-50035_dwi.Uncinate_Fasciculus_R.stat.txt	6
trunk volume(mm^3)	6561.14,sub-50035_dwi.Uncinate_Fasciculus_R.stat.txt	7
branch volume(mm^3)	3720.27,sub-50035_dwi.Uncinate_Fasciculus_R.stat.txt	8
total surface area(mm^2)	18974.4,sub-50035_dwi.Uncinate_Fasciculus_R.stat.txt	9
total radius of end regions(mm)	18.2074,sub-50035_dwi.Uncinate_Fasciculus_R.stat.txt	10
total area of end regions(mm^2)	1946.8,sub-50035_dwi.Uncinate_Fasciculus_R.stat.txt	11
irregularity	6.55973,sub-50035_dwi.Uncinate_Fasciculus_R.stat.txt	12
area of end region 1(mm^2)	651.218,sub-50035_dwi.Uncinate_Fasciculus_R.stat.txt	13
radius of end region 1(mm)	9.0714,sub-50035_dwi.Uncinate_Fasciculus_R.stat.txt	14
irregularity of end region 1	0.396983,sub-50035_dwi.Uncinate_Fasciculus_R.stat.txt	15
area of end region 2(mm^2)	1295.58,sub-50035_dwi.Uncinate_Fasciculus_R.stat.txt	16
radius of end region 2(mm)	9.13599,sub-50035_dwi.Uncinate_Fasciculus_R.stat.txt	17
irregularity of end region 2	0.202393,sub-50035_dwi.Uncinate_Fasciculus_R.stat.txt	18
qa	0.183323,sub-50035_dwi.Uncinate_Fasciculus_R.stat.txt	19
dti_fa	0.402708,sub-50035_dwi.Uncinate_Fasciculus_R.stat.txt	20
md	0.806824,sub-50035_dwi.Uncinate_Fasciculus_R.stat.txt	21
ad	1.16064,sub-50035_dwi.Uncinate_Fasciculus_R.stat.txt	22
rd	0.629918,sub-50035_dwi.Uncinate_Fasciculus_R.stat.txt	23
iso	0.594982,sub-50035_dwi.Uncinate_Fasciculus_R.stat.txt	24
rdi	0.342806,sub-50035_dwi.Uncinate_Fasciculus_R.stat.txt	25
nrdi02L	0.439364,sub-50035_dwi.Uncinate_Fasciculus_R.stat.txt	26
nrdi04L	0.172427,sub-50035_dwi.Uncinate_Fasciculus_R.stat.txt	27
nrdi06L	0.0264807,sub-50035_dwi.Uncinate_Fasciculus_R.stat.txt	28
,sub-50035_dwi.Uncinate_Fasciculus_R.stat.txt	29
number of tracts	5017,sub-50036_dwi.Uncinate_Fasciculus_R.stat.txt	0
mean length(mm)	72.8539,sub-50036_dwi.Uncinate_Fasciculus_R.stat.txt	1
span(mm)	15.6458,sub-50036_dwi.Uncinate_Fasciculus_R.stat.txt	2
curl	4.65644,sub-50036_dwi.Uncinate_Fasciculus_R.stat.txt	3
elongation	4.67318,sub-50036_dwi.Uncinate_Fasciculus_R.stat.txt	4
diameter(mm)	15.5898,sub-50036_dwi.Uncinate_Fasciculus_R.stat.txt	5
volume(mm^3)	13906.7,sub-50036_dwi.Uncinate_Fasciculus_R.stat.txt	6
trunk volume(mm^3)	11521.2,sub-50036_dwi.Uncinate_Fasciculus_R.stat.txt	7
branch volume(mm^3)	2385.51,sub-50036_dwi.Uncinate_Fasciculus_R.stat.txt	8
total surface area(mm^2)	22630.1,sub-50036_dwi.Uncinate_Fasciculus_R.stat.txt	9
total radius of end regions(mm)	18.9587,sub-50036_dwi.Uncinate_Fasciculus_R.stat.txt	10
total area of end regions(mm^2)	2494.21,sub-50036_dwi.Uncinate_Fasciculus_R.stat.txt	11
irregularity	6.34224,sub-50036_dwi.Uncinate_Fasciculus_R.stat.txt	12
area of end region 1(mm^2)	1634.41,sub-50036_dwi.Uncinate_Fasciculus_R.stat.txt	13
radius of end region 1(mm)	9.95541,sub-50036_dwi.Uncinate_Fasciculus_R.stat.txt	14
irregularity of end region 1	0.190505,sub-50036_dwi.Uncinate_Fasciculus_R.stat.txt	15
area of end region 2(mm^2)	859.804,sub-50036_dwi.Uncinate_Fasciculus_R.stat.txt	16
radius of end region 2(mm)	9.00331,sub-50036_dwi.Uncinate_Fasciculus_R.stat.txt	17
irregularity of end region 2	0.29618,sub-50036_dwi.Uncinate_Fasciculus_R.stat.txt	18
qa	0.199722,sub-50036_dwi.Uncinate_Fasciculus_R.stat.txt	19
dti_fa	0.366036,sub-50036_dwi.Uncinate_Fasciculus_R.stat.txt	20
md	0.866222,sub-50036_dwi.Uncinate_Fasciculus_R.stat.txt	21
ad	1.21217,sub-50036_dwi.Uncinate_Fasciculus_R.stat.txt	22
rd	0.69325,sub-50036_dwi.Uncinate_Fasciculus_R.stat.txt	23
iso	0.676338,sub-50036_dwi.Uncinate_Fasciculus_R.stat.txt	24
rdi	0.386726,sub-50036_dwi.Uncinate_Fasciculus_R.stat.txt	25
nrdi02L	0.496168,sub-50036_dwi.Uncinate_Fasciculus_R.stat.txt	26
nrdi04L	0.194965,sub-50036_dwi.Uncinate_Fasciculus_R.stat.txt	27
nrdi06L	0.0301473,sub-50036_dwi.Uncinate_Fasciculus_R.stat.txt	28
,sub-50036_dwi.Uncinate_Fasciculus_R.stat.txt	29
number of tracts	4781,sub-50038_dwi.Uncinate_Fasciculus_R.stat.txt	0
mean length(mm)	74.2672,sub-50038_dwi.Uncinate_Fasciculus_R.stat.txt	1
span(mm)	13.212,sub-50038_dwi.Uncinate_Fasciculus_R.stat.txt	2
curl	5.62119,sub-50038_dwi.Uncinate_Fasciculus_R.stat.txt	3
elongation	4.87884,sub-50038_dwi.Uncinate_Fasciculus_R.stat.txt	4
diameter(mm)	15.2223,sub-50038_dwi.Uncinate_Fasciculus_R.stat.txt	5
volume(mm^3)	13516,sub-50038_dwi.Uncinate_Fasciculus_R.stat.txt	6
trunk volume(mm^3)	11386,sub-50038_dwi.Uncinate_Fasciculus_R.stat.txt	7
branch volume(mm^3)	2129.92,sub-50038_dwi.Uncinate_Fasciculus_R.stat.txt	8
total surface area(mm^2)	20583.4,sub-50038_dwi.Uncinate_Fasciculus_R.stat.txt	9
total radius of end regions(mm)	18.715,sub-50038_dwi.Uncinate_Fasciculus_R.stat.txt	10
total area of end regions(mm^2)	2414.89,sub-50038_dwi.Uncinate_Fasciculus_R.stat.txt	11
irregularity	5.79549,sub-50038_dwi.Uncinate_Fasciculus_R.stat.txt	12
area of end region 1(mm^2)	1303.42,sub-50038_dwi.Uncinate_Fasciculus_R.stat.txt	13
radius of end region 1(mm)	8.04936,sub-50038_dwi.Uncinate_Fasciculus_R.stat.txt	14
irregularity of end region 1	0.156167,sub-50038_dwi.Uncinate_Fasciculus_R.stat.txt	15
area of end region 2(mm^2)	1111.48,sub-50038_dwi.Uncinate_Fasciculus_R.stat.txt	16
